Time,EcgWaveform
27/09/2019 11:11:45.692,297
27/09/2019 11:11:45.696,297
27/09/2019 11:11:45.700,297
27/09/2019 11:11:45.704,297
27/09/2019 11:11:45.708,297
27/09/2019 11:11:45.712,297
27/09/2019 11:11:45.716,297
27/09/2019 11:11:45.720,297
27/09/2019 11:11:45.724,297
27/09/2019 11:11:45.728,297
27/09/2019 11:11:45.732,297
27/09/2019 11:11:45.736,297
27/09/2019 11:11:45.740,297
27/09/2019 11:11:45.744,297
27/09/2019 11:11:45.748,297
27/09/2019 11:11:45.752,297
27/09/2019 11:11:45.756,297
27/09/2019 11:11:45.760,297
27/09/2019 11:11:45.764,297
27/09/2019 11:11:45.768,297
27/09/2019 11:11:45.772,297
27/09/2019 11:11:45.776,297
27/09/2019 11:11:45.780,297
27/09/2019 11:11:45.784,297
27/09/2019 11:11:45.788,297
27/09/2019 11:11:45.792,297
27/09/2019 11:11:45.796,297
27/09/2019 11:11:45.800,297
27/09/2019 11:11:45.804,297
27/09/2019 11:11:45.808,297
27/09/2019 11:11:45.812,297
27/09/2019 11:11:45.816,297
27/09/2019 11:11:45.820,297
27/09/2019 11:11:45.824,297
27/09/2019 11:11:45.828,297
27/09/2019 11:11:45.832,297
27/09/2019 11:11:45.836,297
27/09/2019 11:11:45.840,297
27/09/2019 11:11:45.844,297
27/09/2019 11:11:45.848,297
27/09/2019 11:11:45.852,297
27/09/2019 11:11:45.856,297
27/09/2019 11:11:45.860,297
27/09/2019 11:11:45.864,297
27/09/2019 11:11:45.868,297
27/09/2019 11:11:45.872,297
27/09/2019 11:11:45.876,297
27/09/2019 11:11:45.880,297
27/09/2019 11:11:45.884,297
27/09/2019 11:11:45.888,297
27/09/2019 11:11:45.892,297
27/09/2019 11:11:45.896,297
27/09/2019 11:11:45.900,297
27/09/2019 11:11:45.904,297
27/09/2019 11:11:45.908,297
27/09/2019 11:11:45.912,297
27/09/2019 11:11:45.916,297
27/09/2019 11:11:45.920,297
27/09/2019 11:11:45.924,297
27/09/2019 11:11:45.928,297
27/09/2019 11:11:45.932,297
27/09/2019 11:11:45.936,297
27/09/2019 11:11:45.940,297
27/09/2019 11:11:45.944,297
27/09/2019 11:11:45.948,297
27/09/2019 11:11:45.952,297
27/09/2019 11:11:45.956,297
27/09/2019 11:11:45.960,297
27/09/2019 11:11:45.964,297
27/09/2019 11:11:45.968,297
27/09/2019 11:11:45.972,297
27/09/2019 11:11:45.976,297
27/09/2019 11:11:45.980,297
27/09/2019 11:11:45.984,297
27/09/2019 11:11:45.988,297
27/09/2019 11:11:45.992,297
27/09/2019 11:11:45.996,297
27/09/2019 11:11:46.000,297
27/09/2019 11:11:46.004,297
27/09/2019 11:11:46.008,297
27/09/2019 11:11:46.012,297
27/09/2019 11:11:46.016,297
27/09/2019 11:11:46.020,297
27/09/2019 11:11:46.024,297
27/09/2019 11:11:46.028,297
27/09/2019 11:11:46.032,297
27/09/2019 11:11:46.036,297
27/09/2019 11:11:46.040,297
27/09/2019 11:11:46.044,297
27/09/2019 11:11:46.048,297
27/09/2019 11:11:46.052,297
27/09/2019 11:11:46.056,297
27/09/2019 11:11:46.060,297
27/09/2019 11:11:46.064,297
27/09/2019 11:11:46.068,297
27/09/2019 11:11:46.072,297
27/09/2019 11:11:46.076,297
27/09/2019 11:11:46.080,297
27/09/2019 11:11:46.084,297
27/09/2019 11:11:46.088,297
27/09/2019 11:11:46.092,297
27/09/2019 11:11:46.096,297
27/09/2019 11:11:46.100,297
27/09/2019 11:11:46.104,297
27/09/2019 11:11:46.108,297
27/09/2019 11:11:46.112,297
27/09/2019 11:11:46.116,297
27/09/2019 11:11:46.120,297
27/09/2019 11:11:46.124,297
27/09/2019 11:11:46.128,297
27/09/2019 11:11:46.132,297
27/09/2019 11:11:46.136,297
27/09/2019 11:11:46.140,297
27/09/2019 11:11:46.144,297
27/09/2019 11:11:46.148,297
27/09/2019 11:11:46.152,297
27/09/2019 11:11:46.156,297
27/09/2019 11:11:46.160,297
27/09/2019 11:11:46.164,297
27/09/2019 11:11:46.168,297
27/09/2019 11:11:46.172,297
27/09/2019 11:11:46.176,297
27/09/2019 11:11:46.180,297
27/09/2019 11:11:46.184,297
27/09/2019 11:11:46.188,297
27/09/2019 11:11:46.192,297
27/09/2019 11:11:46.196,297
27/09/2019 11:11:46.200,297
27/09/2019 11:11:46.204,297
27/09/2019 11:11:46.208,297
27/09/2019 11:11:46.212,297
27/09/2019 11:11:46.216,297
27/09/2019 11:11:46.220,297
27/09/2019 11:11:46.224,297
27/09/2019 11:11:46.228,297
27/09/2019 11:11:46.232,297
27/09/2019 11:11:46.236,297
27/09/2019 11:11:46.240,297
27/09/2019 11:11:46.244,297
27/09/2019 11:11:46.248,297
27/09/2019 11:11:46.252,297
27/09/2019 11:11:46.256,297
27/09/2019 11:11:46.260,297
27/09/2019 11:11:46.264,297
27/09/2019 11:11:46.268,297
27/09/2019 11:11:46.272,297
27/09/2019 11:11:46.276,297
27/09/2019 11:11:46.280,297
27/09/2019 11:11:46.284,297
27/09/2019 11:11:46.288,297
27/09/2019 11:11:46.292,297
27/09/2019 11:11:46.296,297
27/09/2019 11:11:46.300,297
27/09/2019 11:11:46.304,297
27/09/2019 11:11:46.308,297
27/09/2019 11:11:46.312,297
27/09/2019 11:11:46.316,297
27/09/2019 11:11:46.320,297
27/09/2019 11:11:46.324,297
27/09/2019 11:11:46.328,297
27/09/2019 11:11:46.332,297
27/09/2019 11:11:46.336,297
27/09/2019 11:11:46.340,297
27/09/2019 11:11:46.344,297
27/09/2019 11:11:46.348,297
27/09/2019 11:11:46.352,297
27/09/2019 11:11:46.356,297
27/09/2019 11:11:46.360,297
27/09/2019 11:11:46.364,297
27/09/2019 11:11:46.368,297
27/09/2019 11:11:46.372,297
27/09/2019 11:11:46.376,297
27/09/2019 11:11:46.380,297
27/09/2019 11:11:46.384,297
27/09/2019 11:11:46.388,297
27/09/2019 11:11:46.392,297
27/09/2019 11:11:46.396,297
27/09/2019 11:11:46.400,297
27/09/2019 11:11:46.404,297
27/09/2019 11:11:46.408,297
27/09/2019 11:11:46.412,297
27/09/2019 11:11:46.416,297
27/09/2019 11:11:46.420,297
27/09/2019 11:11:46.424,297
27/09/2019 11:11:46.428,297
27/09/2019 11:11:46.432,297
27/09/2019 11:11:46.436,297
27/09/2019 11:11:46.440,297
27/09/2019 11:11:46.444,297
27/09/2019 11:11:46.448,297
27/09/2019 11:11:46.452,297
27/09/2019 11:11:46.456,297
27/09/2019 11:11:46.460,297
27/09/2019 11:11:46.464,297
27/09/2019 11:11:46.468,297
27/09/2019 11:11:46.472,297
27/09/2019 11:11:46.476,297
27/09/2019 11:11:46.480,297
27/09/2019 11:11:46.484,297
27/09/2019 11:11:46.488,297
27/09/2019 11:11:46.492,297
27/09/2019 11:11:46.496,297
27/09/2019 11:11:46.500,297
27/09/2019 11:11:46.504,297
27/09/2019 11:11:46.508,297
27/09/2019 11:11:46.512,297
27/09/2019 11:11:46.516,297
27/09/2019 11:11:46.520,297
27/09/2019 11:11:46.524,297
27/09/2019 11:11:46.528,297
27/09/2019 11:11:46.532,297
27/09/2019 11:11:46.536,297
27/09/2019 11:11:46.540,297
27/09/2019 11:11:46.544,297
27/09/2019 11:11:46.548,297
27/09/2019 11:11:46.552,297
27/09/2019 11:11:46.556,297
27/09/2019 11:11:46.560,297
27/09/2019 11:11:46.564,297
27/09/2019 11:11:46.568,297
27/09/2019 11:11:46.572,297
27/09/2019 11:11:46.576,297
27/09/2019 11:11:46.580,297
27/09/2019 11:11:46.584,297
27/09/2019 11:11:46.588,297
27/09/2019 11:11:46.592,297
27/09/2019 11:11:46.596,297
27/09/2019 11:11:46.600,297
27/09/2019 11:11:46.604,297
27/09/2019 11:11:46.608,297
27/09/2019 11:11:46.612,297
27/09/2019 11:11:46.616,297
27/09/2019 11:11:46.620,297
27/09/2019 11:11:46.624,297
27/09/2019 11:11:46.628,297
27/09/2019 11:11:46.632,297
27/09/2019 11:11:46.636,297
27/09/2019 11:11:46.640,297
27/09/2019 11:11:46.644,297
27/09/2019 11:11:46.648,297
27/09/2019 11:11:46.652,297
27/09/2019 11:11:46.656,297
27/09/2019 11:11:46.660,297
27/09/2019 11:11:46.664,297
27/09/2019 11:11:46.668,297
27/09/2019 11:11:46.672,297
27/09/2019 11:11:46.676,297
27/09/2019 11:11:46.680,297
27/09/2019 11:11:46.684,297
27/09/2019 11:11:46.688,297
27/09/2019 11:11:46.692,297
27/09/2019 11:11:46.696,297
27/09/2019 11:11:46.700,297
27/09/2019 11:11:46.704,297
27/09/2019 11:11:46.708,297
27/09/2019 11:11:46.712,297
27/09/2019 11:11:46.716,297
27/09/2019 11:11:46.720,297
27/09/2019 11:11:46.724,297
27/09/2019 11:11:46.728,297
27/09/2019 11:11:46.732,297
27/09/2019 11:11:46.736,297
27/09/2019 11:11:46.740,297
27/09/2019 11:11:46.744,297
27/09/2019 11:11:46.748,297
27/09/2019 11:11:46.752,297
27/09/2019 11:11:46.756,297
27/09/2019 11:11:46.760,297
27/09/2019 11:11:46.764,297
27/09/2019 11:11:46.768,297
27/09/2019 11:11:46.772,297
27/09/2019 11:11:46.776,297
27/09/2019 11:11:46.780,297
27/09/2019 11:11:46.784,297
27/09/2019 11:11:46.788,297
27/09/2019 11:11:46.792,297
27/09/2019 11:11:46.796,297
27/09/2019 11:11:46.800,297
27/09/2019 11:11:46.804,297
27/09/2019 11:11:46.808,297
27/09/2019 11:11:46.812,297
27/09/2019 11:11:46.816,297
27/09/2019 11:11:46.820,297
27/09/2019 11:11:46.824,297
27/09/2019 11:11:46.828,297
27/09/2019 11:11:46.832,297
27/09/2019 11:11:46.836,297
27/09/2019 11:11:46.840,297
27/09/2019 11:11:46.844,297
27/09/2019 11:11:46.848,297
27/09/2019 11:11:46.852,297
27/09/2019 11:11:46.856,297
27/09/2019 11:11:46.860,297
27/09/2019 11:11:46.864,297
27/09/2019 11:11:46.868,297
27/09/2019 11:11:46.872,297
27/09/2019 11:11:46.876,297
27/09/2019 11:11:46.880,297
27/09/2019 11:11:46.884,297
27/09/2019 11:11:46.888,297
27/09/2019 11:11:46.892,297
27/09/2019 11:11:46.896,297
27/09/2019 11:11:46.900,297
27/09/2019 11:11:46.904,297
27/09/2019 11:11:46.908,297
27/09/2019 11:11:46.912,297
27/09/2019 11:11:46.916,297
27/09/2019 11:11:46.920,297
27/09/2019 11:11:46.924,297
27/09/2019 11:11:46.928,297
27/09/2019 11:11:46.932,297
27/09/2019 11:11:46.936,297
27/09/2019 11:11:46.940,297
27/09/2019 11:11:46.944,297
27/09/2019 11:11:46.948,297
27/09/2019 11:11:46.952,297
27/09/2019 11:11:46.956,297
27/09/2019 11:11:46.960,297
27/09/2019 11:11:46.964,297
27/09/2019 11:11:46.968,297
27/09/2019 11:11:46.972,297
27/09/2019 11:11:46.976,297
27/09/2019 11:11:46.980,297
27/09/2019 11:11:46.984,297
27/09/2019 11:11:46.988,297
27/09/2019 11:11:46.992,297
27/09/2019 11:11:46.996,297
27/09/2019 11:11:47.000,297
27/09/2019 11:11:47.004,297
27/09/2019 11:11:47.008,297
27/09/2019 11:11:47.012,297
27/09/2019 11:11:47.016,297
27/09/2019 11:11:47.020,297
27/09/2019 11:11:47.024,297
27/09/2019 11:11:47.028,297
27/09/2019 11:11:47.032,297
27/09/2019 11:11:47.036,297
27/09/2019 11:11:47.040,297
27/09/2019 11:11:47.044,297
27/09/2019 11:11:47.048,297
27/09/2019 11:11:47.052,297
27/09/2019 11:11:47.056,297
27/09/2019 11:11:47.060,297
27/09/2019 11:11:47.064,297
27/09/2019 11:11:47.068,297
27/09/2019 11:11:47.072,297
27/09/2019 11:11:47.076,297
27/09/2019 11:11:47.080,297
27/09/2019 11:11:47.084,297
27/09/2019 11:11:47.088,297
27/09/2019 11:11:47.092,297
27/09/2019 11:11:47.096,297
27/09/2019 11:11:47.100,297
27/09/2019 11:11:47.104,297
27/09/2019 11:11:47.108,297
27/09/2019 11:11:47.112,297
27/09/2019 11:11:47.116,297
27/09/2019 11:11:47.120,297
27/09/2019 11:11:47.124,297
27/09/2019 11:11:47.128,297
27/09/2019 11:11:47.132,297
27/09/2019 11:11:47.136,297
27/09/2019 11:11:47.140,297
27/09/2019 11:11:47.144,297
27/09/2019 11:11:47.148,297
27/09/2019 11:11:47.152,297
27/09/2019 11:11:47.156,297
27/09/2019 11:11:47.160,297
27/09/2019 11:11:47.164,297
27/09/2019 11:11:47.168,297
27/09/2019 11:11:47.172,297
27/09/2019 11:11:47.176,297
27/09/2019 11:11:47.180,297
27/09/2019 11:11:47.184,297
27/09/2019 11:11:47.188,297
27/09/2019 11:11:47.192,297
27/09/2019 11:11:47.196,297
27/09/2019 11:11:47.200,297
27/09/2019 11:11:47.204,297
27/09/2019 11:11:47.208,297
27/09/2019 11:11:47.212,297
27/09/2019 11:11:47.216,297
27/09/2019 11:11:47.220,297
27/09/2019 11:11:47.224,297
27/09/2019 11:11:47.228,297
27/09/2019 11:11:47.232,297
27/09/2019 11:11:47.236,297
27/09/2019 11:11:47.240,297
27/09/2019 11:11:47.244,297
27/09/2019 11:11:47.248,297
27/09/2019 11:11:47.252,297
27/09/2019 11:11:47.256,297
27/09/2019 11:11:47.260,297
27/09/2019 11:11:47.264,297
27/09/2019 11:11:47.268,297
27/09/2019 11:11:47.272,297
27/09/2019 11:11:47.276,297
27/09/2019 11:11:47.280,297
27/09/2019 11:11:47.284,297
27/09/2019 11:11:47.288,297
27/09/2019 11:11:47.292,297
27/09/2019 11:11:47.296,297
27/09/2019 11:11:47.300,297
27/09/2019 11:11:47.304,297
27/09/2019 11:11:47.308,297
27/09/2019 11:11:47.312,297
27/09/2019 11:11:47.316,297
27/09/2019 11:11:47.320,297
27/09/2019 11:11:47.324,297
27/09/2019 11:11:47.328,297
27/09/2019 11:11:47.332,297
27/09/2019 11:11:47.336,297
27/09/2019 11:11:47.340,297
27/09/2019 11:11:47.344,297
27/09/2019 11:11:47.348,297
27/09/2019 11:11:47.352,297
27/09/2019 11:11:47.356,297
27/09/2019 11:11:47.360,297
27/09/2019 11:11:47.364,297
27/09/2019 11:11:47.368,297
27/09/2019 11:11:47.372,297
27/09/2019 11:11:47.376,297
27/09/2019 11:11:47.380,297
27/09/2019 11:11:47.384,297
27/09/2019 11:11:47.388,297
27/09/2019 11:11:47.392,297
27/09/2019 11:11:47.396,297
27/09/2019 11:11:47.400,297
27/09/2019 11:11:47.404,297
27/09/2019 11:11:47.408,297
27/09/2019 11:11:47.412,297
27/09/2019 11:11:47.416,297
27/09/2019 11:11:47.420,297
27/09/2019 11:11:47.424,297
27/09/2019 11:11:47.428,297
27/09/2019 11:11:47.432,297
27/09/2019 11:11:47.436,297
27/09/2019 11:11:47.440,297
27/09/2019 11:11:47.444,297
27/09/2019 11:11:47.448,297
27/09/2019 11:11:47.452,297
27/09/2019 11:11:47.456,297
27/09/2019 11:11:47.460,297
27/09/2019 11:11:47.464,297
27/09/2019 11:11:47.468,297
27/09/2019 11:11:47.472,297
27/09/2019 11:11:47.476,297
27/09/2019 11:11:47.480,297
27/09/2019 11:11:47.484,297
27/09/2019 11:11:47.488,297
27/09/2019 11:11:47.492,297
27/09/2019 11:11:47.496,297
27/09/2019 11:11:47.500,297
27/09/2019 11:11:47.504,297
27/09/2019 11:11:47.508,297
27/09/2019 11:11:47.512,297
27/09/2019 11:11:47.516,297
27/09/2019 11:11:47.520,297
27/09/2019 11:11:47.524,297
27/09/2019 11:11:47.528,297
27/09/2019 11:11:47.532,297
27/09/2019 11:11:47.536,297
27/09/2019 11:11:47.540,297
27/09/2019 11:11:47.544,297
27/09/2019 11:11:47.548,297
27/09/2019 11:11:47.552,297
27/09/2019 11:11:47.556,297
27/09/2019 11:11:47.560,297
27/09/2019 11:11:47.564,297
27/09/2019 11:11:47.568,297
27/09/2019 11:11:47.572,297
27/09/2019 11:11:47.576,297
27/09/2019 11:11:47.580,297
27/09/2019 11:11:47.584,297
27/09/2019 11:11:47.588,297
27/09/2019 11:11:47.592,297
27/09/2019 11:11:47.596,297
27/09/2019 11:11:47.600,297
27/09/2019 11:11:47.604,297
27/09/2019 11:11:47.608,297
27/09/2019 11:11:47.612,297
27/09/2019 11:11:47.616,297
27/09/2019 11:11:47.620,297
27/09/2019 11:11:47.624,297
27/09/2019 11:11:47.628,297
27/09/2019 11:11:47.632,297
27/09/2019 11:11:47.636,297
27/09/2019 11:11:47.640,297
27/09/2019 11:11:47.644,297
27/09/2019 11:11:47.648,297
27/09/2019 11:11:47.652,297
27/09/2019 11:11:47.656,297
27/09/2019 11:11:47.660,297
27/09/2019 11:11:47.664,297
27/09/2019 11:11:47.668,297
27/09/2019 11:11:47.672,297
27/09/2019 11:11:47.676,297
27/09/2019 11:11:47.680,297
27/09/2019 11:11:47.684,297
27/09/2019 11:11:47.688,297
27/09/2019 11:11:47.692,297
27/09/2019 11:11:47.696,297
27/09/2019 11:11:47.700,297
27/09/2019 11:11:47.704,297
27/09/2019 11:11:47.708,297
27/09/2019 11:11:47.712,297
27/09/2019 11:11:47.716,297
27/09/2019 11:11:47.720,297
27/09/2019 11:11:47.724,297
27/09/2019 11:11:47.728,297
27/09/2019 11:11:47.732,297
27/09/2019 11:11:47.736,297
27/09/2019 11:11:47.740,297
27/09/2019 11:11:47.744,297
27/09/2019 11:11:47.748,297
27/09/2019 11:11:47.752,297
27/09/2019 11:11:47.756,297
27/09/2019 11:11:47.760,297
27/09/2019 11:11:47.764,297
27/09/2019 11:11:47.768,297
27/09/2019 11:11:47.772,297
27/09/2019 11:11:47.776,297
27/09/2019 11:11:47.780,297
27/09/2019 11:11:47.784,297
27/09/2019 11:11:47.788,297
27/09/2019 11:11:47.792,297
27/09/2019 11:11:47.796,297
27/09/2019 11:11:47.800,297
27/09/2019 11:11:47.804,297
27/09/2019 11:11:47.808,297
27/09/2019 11:11:47.812,297
27/09/2019 11:11:47.816,297
27/09/2019 11:11:47.820,297
27/09/2019 11:11:47.824,297
27/09/2019 11:11:47.828,297
27/09/2019 11:11:47.832,297
27/09/2019 11:11:47.836,297
27/09/2019 11:11:47.840,297
27/09/2019 11:11:47.844,297
27/09/2019 11:11:47.848,297
27/09/2019 11:11:47.852,297
27/09/2019 11:11:47.856,297
27/09/2019 11:11:47.860,297
27/09/2019 11:11:47.864,297
27/09/2019 11:11:47.868,297
27/09/2019 11:11:47.872,297
27/09/2019 11:11:47.876,297
27/09/2019 11:11:47.880,297
27/09/2019 11:11:47.884,297
27/09/2019 11:11:47.888,297
27/09/2019 11:11:47.892,297
27/09/2019 11:11:47.896,297
27/09/2019 11:11:47.900,297
27/09/2019 11:11:47.904,297
27/09/2019 11:11:47.908,297
27/09/2019 11:11:47.912,297
27/09/2019 11:11:47.916,297
27/09/2019 11:11:47.920,297
27/09/2019 11:11:47.924,297
27/09/2019 11:11:47.928,297
27/09/2019 11:11:47.932,297
27/09/2019 11:11:47.936,297
27/09/2019 11:11:47.940,297
27/09/2019 11:11:47.944,297
27/09/2019 11:11:47.948,297
27/09/2019 11:11:47.952,297
27/09/2019 11:11:47.956,297
27/09/2019 11:11:47.960,297
27/09/2019 11:11:47.964,297
27/09/2019 11:11:47.968,297
27/09/2019 11:11:47.972,297
27/09/2019 11:11:47.976,297
27/09/2019 11:11:47.980,297
27/09/2019 11:11:47.984,297
27/09/2019 11:11:47.988,297
27/09/2019 11:11:47.992,297
27/09/2019 11:11:47.996,297
27/09/2019 11:11:48.000,297
27/09/2019 11:11:48.004,297
27/09/2019 11:11:48.008,297
27/09/2019 11:11:48.012,297
27/09/2019 11:11:48.016,297
27/09/2019 11:11:48.020,297
27/09/2019 11:11:48.024,297
27/09/2019 11:11:48.028,297
27/09/2019 11:11:48.032,297
27/09/2019 11:11:48.036,297
27/09/2019 11:11:48.040,297
27/09/2019 11:11:48.044,297
27/09/2019 11:11:48.048,297
27/09/2019 11:11:48.052,297
27/09/2019 11:11:48.056,297
27/09/2019 11:11:48.060,297
27/09/2019 11:11:48.064,297
27/09/2019 11:11:48.068,297
27/09/2019 11:11:48.072,297
27/09/2019 11:11:48.076,297
27/09/2019 11:11:48.080,297
27/09/2019 11:11:48.084,297
27/09/2019 11:11:48.088,297
27/09/2019 11:11:48.092,297
27/09/2019 11:11:48.096,297
27/09/2019 11:11:48.100,297
27/09/2019 11:11:48.104,297
27/09/2019 11:11:48.108,297
27/09/2019 11:11:48.112,297
27/09/2019 11:11:48.116,297
27/09/2019 11:11:48.120,297
27/09/2019 11:11:48.124,297
27/09/2019 11:11:48.128,297
27/09/2019 11:11:48.132,297
27/09/2019 11:11:48.136,297
27/09/2019 11:11:48.140,297
27/09/2019 11:11:48.144,297
27/09/2019 11:11:48.148,297
27/09/2019 11:11:48.152,297
27/09/2019 11:11:48.156,297
27/09/2019 11:11:48.160,297
27/09/2019 11:11:48.164,297
27/09/2019 11:11:48.168,297
27/09/2019 11:11:48.172,297
27/09/2019 11:11:48.176,297
27/09/2019 11:11:48.180,297
27/09/2019 11:11:48.184,297
27/09/2019 11:11:48.188,297
27/09/2019 11:11:48.192,297
27/09/2019 11:11:48.196,297
27/09/2019 11:11:48.200,297
27/09/2019 11:11:48.204,297
27/09/2019 11:11:48.208,297
27/09/2019 11:11:48.212,297
27/09/2019 11:11:48.216,297
27/09/2019 11:11:48.220,297
27/09/2019 11:11:48.224,297
27/09/2019 11:11:48.228,297
27/09/2019 11:11:48.232,297
27/09/2019 11:11:48.236,297
27/09/2019 11:11:48.240,297
27/09/2019 11:11:48.244,297
27/09/2019 11:11:48.248,297
27/09/2019 11:11:48.252,297
27/09/2019 11:11:48.256,297
27/09/2019 11:11:48.260,297
27/09/2019 11:11:48.264,297
27/09/2019 11:11:48.268,297
27/09/2019 11:11:48.272,297
27/09/2019 11:11:48.276,297
27/09/2019 11:11:48.280,297
27/09/2019 11:11:48.284,297
27/09/2019 11:11:48.288,297
27/09/2019 11:11:48.292,297
27/09/2019 11:11:48.296,297
27/09/2019 11:11:48.300,297
27/09/2019 11:11:48.304,297
27/09/2019 11:11:48.308,297
27/09/2019 11:11:48.312,297
27/09/2019 11:11:48.316,297
27/09/2019 11:11:48.320,297
27/09/2019 11:11:48.324,297
27/09/2019 11:11:48.328,297
27/09/2019 11:11:48.332,297
27/09/2019 11:11:48.336,297
27/09/2019 11:11:48.340,297
27/09/2019 11:11:48.344,297
27/09/2019 11:11:48.348,297
27/09/2019 11:11:48.352,297
27/09/2019 11:11:48.356,297
27/09/2019 11:11:48.360,297
27/09/2019 11:11:48.364,297
27/09/2019 11:11:48.368,297
27/09/2019 11:11:48.372,297
27/09/2019 11:11:48.376,297
27/09/2019 11:11:48.380,297
27/09/2019 11:11:48.384,297
27/09/2019 11:11:48.388,297
27/09/2019 11:11:48.392,297
27/09/2019 11:11:48.396,297
27/09/2019 11:11:48.400,297
27/09/2019 11:11:48.404,297
27/09/2019 11:11:48.408,297
27/09/2019 11:11:48.412,297
27/09/2019 11:11:48.416,297
27/09/2019 11:11:48.420,297
27/09/2019 11:11:48.424,297
27/09/2019 11:11:48.428,297
27/09/2019 11:11:48.432,297
27/09/2019 11:11:48.436,297
27/09/2019 11:11:48.440,297
27/09/2019 11:11:48.444,297
27/09/2019 11:11:48.448,297
27/09/2019 11:11:48.452,297
27/09/2019 11:11:48.456,297
27/09/2019 11:11:48.460,297
27/09/2019 11:11:48.464,297
27/09/2019 11:11:48.468,297
27/09/2019 11:11:48.472,297
27/09/2019 11:11:48.476,297
27/09/2019 11:11:48.480,297
27/09/2019 11:11:48.484,297
27/09/2019 11:11:48.488,297
27/09/2019 11:11:48.492,297
27/09/2019 11:11:48.496,297
27/09/2019 11:11:48.500,297
27/09/2019 11:11:48.504,297
27/09/2019 11:11:48.508,297
27/09/2019 11:11:48.512,297
27/09/2019 11:11:48.516,297
27/09/2019 11:11:48.520,297
27/09/2019 11:11:48.524,297
27/09/2019 11:11:48.528,297
27/09/2019 11:11:48.532,297
27/09/2019 11:11:48.536,297
27/09/2019 11:11:48.540,297
27/09/2019 11:11:48.544,297
27/09/2019 11:11:48.548,297
27/09/2019 11:11:48.552,297
27/09/2019 11:11:48.556,297
27/09/2019 11:11:48.560,297
27/09/2019 11:11:48.564,297
27/09/2019 11:11:48.568,297
27/09/2019 11:11:48.572,297
27/09/2019 11:11:48.576,297
27/09/2019 11:11:48.580,297
27/09/2019 11:11:48.584,297
27/09/2019 11:11:48.588,297
27/09/2019 11:11:48.592,297
27/09/2019 11:11:48.596,297
27/09/2019 11:11:48.600,297
27/09/2019 11:11:48.604,297
27/09/2019 11:11:48.608,297
27/09/2019 11:11:48.612,297
27/09/2019 11:11:48.616,297
27/09/2019 11:11:48.620,297
27/09/2019 11:11:48.624,297
27/09/2019 11:11:48.628,297
27/09/2019 11:11:48.632,297
27/09/2019 11:11:48.636,297
27/09/2019 11:11:48.640,297
27/09/2019 11:11:48.644,297
27/09/2019 11:11:48.648,297
27/09/2019 11:11:48.652,297
27/09/2019 11:11:48.656,297
27/09/2019 11:11:48.660,297
27/09/2019 11:11:48.664,297
27/09/2019 11:11:48.668,297
27/09/2019 11:11:48.672,297
27/09/2019 11:11:48.676,297
27/09/2019 11:11:48.680,297
27/09/2019 11:11:48.684,297
27/09/2019 11:11:48.688,297
27/09/2019 11:11:48.692,297
27/09/2019 11:11:48.696,297
27/09/2019 11:11:48.700,297
27/09/2019 11:11:48.704,297
27/09/2019 11:11:48.708,297
27/09/2019 11:11:48.712,297
27/09/2019 11:11:48.716,297
27/09/2019 11:11:48.720,297
27/09/2019 11:11:48.724,297
27/09/2019 11:11:48.728,297
27/09/2019 11:11:48.732,297
27/09/2019 11:11:48.736,297
27/09/2019 11:11:48.740,297
27/09/2019 11:11:48.744,297
27/09/2019 11:11:48.748,297
27/09/2019 11:11:48.752,297
27/09/2019 11:11:48.756,297
27/09/2019 11:11:48.760,297
27/09/2019 11:11:48.764,297
27/09/2019 11:11:48.768,297
27/09/2019 11:11:48.772,297
27/09/2019 11:11:48.776,297
27/09/2019 11:11:48.780,297
27/09/2019 11:11:48.784,297
27/09/2019 11:11:48.788,297
27/09/2019 11:11:48.792,297
27/09/2019 11:11:48.796,297
27/09/2019 11:11:48.800,297
27/09/2019 11:11:48.804,297
27/09/2019 11:11:48.808,297
27/09/2019 11:11:48.812,297
27/09/2019 11:11:48.816,297
27/09/2019 11:11:48.820,297
27/09/2019 11:11:48.824,297
27/09/2019 11:11:48.828,297
27/09/2019 11:11:48.832,297
27/09/2019 11:11:48.836,297
27/09/2019 11:11:48.840,297
27/09/2019 11:11:48.844,297
27/09/2019 11:11:48.848,297
27/09/2019 11:11:48.852,297
27/09/2019 11:11:48.856,297
27/09/2019 11:11:48.860,297
27/09/2019 11:11:48.864,297
27/09/2019 11:11:48.868,297
27/09/2019 11:11:48.872,297
27/09/2019 11:11:48.876,297
27/09/2019 11:11:48.880,297
27/09/2019 11:11:48.884,297
27/09/2019 11:11:48.888,297
27/09/2019 11:11:48.892,297
27/09/2019 11:11:48.896,297
27/09/2019 11:11:48.900,297
27/09/2019 11:11:48.904,297
27/09/2019 11:11:48.908,297
27/09/2019 11:11:48.912,297
27/09/2019 11:11:48.916,297
27/09/2019 11:11:48.920,297
27/09/2019 11:11:48.924,297
27/09/2019 11:11:48.928,297
27/09/2019 11:11:48.932,297
27/09/2019 11:11:48.936,297
27/09/2019 11:11:48.940,297
27/09/2019 11:11:48.944,297
27/09/2019 11:11:48.948,297
27/09/2019 11:11:48.952,297
27/09/2019 11:11:48.956,297
27/09/2019 11:11:48.960,297
27/09/2019 11:11:48.964,297
27/09/2019 11:11:48.968,297
27/09/2019 11:11:48.972,297
27/09/2019 11:11:48.976,297
