Time,Vertical,Lateral,Sagittal
27/09/2019 11:11:46.582,2016,2124,2036
27/09/2019 11:11:46.592,2015,2124,2036
27/09/2019 11:11:46.602,2019,2125,2037
27/09/2019 11:11:46.612,2019,2125,2037
27/09/2019 11:11:46.622,2019,2127,2036
27/09/2019 11:11:46.632,2019,2125,2037
27/09/2019 11:11:46.642,2019,2126,2038
27/09/2019 11:11:46.652,2019,2126,2038
27/09/2019 11:11:46.662,2019,2127,2038
27/09/2019 11:11:46.672,2019,2126,2038
27/09/2019 11:11:46.682,2016,2122,2038
27/09/2019 11:11:46.692,2016,2122,2038
27/09/2019 11:11:46.702,2016,2125,2037
27/09/2019 11:11:46.712,2016,2124,2039
27/09/2019 11:11:46.722,2015,2124,2039
27/09/2019 11:11:46.732,2015,2126,2039
27/09/2019 11:11:46.742,2016,2125,2036
27/09/2019 11:11:46.752,2017,2126,2035
27/09/2019 11:11:46.762,2016,2125,2035
27/09/2019 11:11:46.772,2015,2126,2037
27/09/2019 11:11:46.782,2016,2124,2038
27/09/2019 11:11:46.792,2017,2126,2038
27/09/2019 11:11:46.802,2016,2123,2036
27/09/2019 11:11:46.812,2018,2124,2037
27/09/2019 11:11:46.822,2019,2125,2037
27/09/2019 11:11:46.832,2020,2125,2037
27/09/2019 11:11:46.842,2017,2124,2040
27/09/2019 11:11:46.852,2017,2125,2037
27/09/2019 11:11:46.862,2017,2125,2037
27/09/2019 11:11:46.872,2016,2126,2037
27/09/2019 11:11:46.882,2017,2124,2038
27/09/2019 11:11:46.892,2017,2124,2037
27/09/2019 11:11:46.902,2018,2124,2035
27/09/2019 11:11:46.912,2018,2122,2036
27/09/2019 11:11:46.922,2016,2125,2035
27/09/2019 11:11:46.932,2016,2126,2036
27/09/2019 11:11:46.942,2017,2125,2036
27/09/2019 11:11:46.952,2016,2125,2036
27/09/2019 11:11:46.962,2017,2125,2036
27/09/2019 11:11:46.972,2017,2125,2036
27/09/2019 11:11:46.982,2018,2125,2037
27/09/2019 11:11:46.992,2017,2125,2037
27/09/2019 11:11:47.002,2018,2127,2037
27/09/2019 11:11:47.012,2017,2127,2036
27/09/2019 11:11:47.022,2017,2126,2035
27/09/2019 11:11:47.032,2018,2125,2038
27/09/2019 11:11:47.042,2018,2124,2038
27/09/2019 11:11:47.052,2017,2124,2038
27/09/2019 11:11:47.062,2016,2125,2039
27/09/2019 11:11:47.072,2017,2126,2040
27/09/2019 11:11:47.082,2018,2124,2037
27/09/2019 11:11:47.092,2018,2123,2036
27/09/2019 11:11:47.102,2018,2124,2035
27/09/2019 11:11:47.112,2017,2125,2036
27/09/2019 11:11:47.122,2018,2123,2035
27/09/2019 11:11:47.132,2017,2124,2036
27/09/2019 11:11:47.142,2018,2122,2036
27/09/2019 11:11:47.152,2017,2124,2034
27/09/2019 11:11:47.162,2017,2126,2034
27/09/2019 11:11:47.172,2016,2124,2035
27/09/2019 11:11:47.182,2016,2122,2036
27/09/2019 11:11:47.192,2016,2125,2036
27/09/2019 11:11:47.202,2018,2126,2035
27/09/2019 11:11:47.212,2016,2125,2037
27/09/2019 11:11:47.222,2016,2125,2037
27/09/2019 11:11:47.232,2015,2127,2035
27/09/2019 11:11:47.242,2015,2127,2035
27/09/2019 11:11:47.252,2015,2125,2035
27/09/2019 11:11:47.262,2017,2124,2035
27/09/2019 11:11:47.272,2018,2125,2035
27/09/2019 11:11:47.282,2019,2126,2035
27/09/2019 11:11:47.292,2019,2123,2034
27/09/2019 11:11:47.302,2020,2126,2035
27/09/2019 11:11:47.312,2019,2124,2036
27/09/2019 11:11:47.322,2020,2125,2038
27/09/2019 11:11:47.332,2025,2120,2036
27/09/2019 11:11:47.342,2025,2121,2035
27/09/2019 11:11:47.352,2025,2120,2034
27/09/2019 11:11:47.362,2023,2124,2034
27/09/2019 11:11:47.372,2025,2124,2036
27/09/2019 11:11:47.382,2026,2124,2037
27/09/2019 11:11:47.392,2028,2125,2035
27/09/2019 11:11:47.402,2024,2126,2037
27/09/2019 11:11:47.412,2026,2124,2039
27/09/2019 11:11:47.422,2027,2124,2037
27/09/2019 11:11:47.432,2029,2126,2038
27/09/2019 11:11:47.442,2028,2126,2035
27/09/2019 11:11:47.452,2028,2127,2034
27/09/2019 11:11:47.462,2030,2122,2035
27/09/2019 11:11:47.472,2030,2123,2033
27/09/2019 11:11:47.482,2030,2125,2026
27/09/2019 11:11:47.492,2029,2128,2025
27/09/2019 11:11:47.502,2027,2127,2027
27/09/2019 11:11:47.512,2027,2126,2029
27/09/2019 11:11:47.522,2027,2124,2031
27/09/2019 11:11:47.532,2025,2127,2032
27/09/2019 11:11:47.542,2025,2128,2032
27/09/2019 11:11:47.552,2027,2128,2032
27/09/2019 11:11:47.562,2023,2128,2031
27/09/2019 11:11:47.572,2022,2125,2031
27/09/2019 11:11:47.582,2024,2126,2032
27/09/2019 11:11:47.592,2027,2126,2032
27/09/2019 11:11:47.602,2028,2127,2032
27/09/2019 11:11:47.612,2027,2126,2030
27/09/2019 11:11:47.622,2027,2126,2029
27/09/2019 11:11:47.632,2026,2124,2031
27/09/2019 11:11:47.642,2027,2124,2032
27/09/2019 11:11:47.652,2028,2125,2032
27/09/2019 11:11:47.662,2028,2126,2032
27/09/2019 11:11:47.672,2027,2127,2030
27/09/2019 11:11:47.682,2026,2128,2028
27/09/2019 11:11:47.692,2028,2126,2029
27/09/2019 11:11:47.702,2025,2128,2029
27/09/2019 11:11:47.712,2028,2127,2029
27/09/2019 11:11:47.722,2028,2127,2031
27/09/2019 11:11:47.732,2027,2125,2032
27/09/2019 11:11:47.742,2028,2124,2031
27/09/2019 11:11:47.752,2028,2124,2031
27/09/2019 11:11:47.762,2028,2122,2029
27/09/2019 11:11:47.772,2027,2122,2030
27/09/2019 11:11:47.782,2026,2118,2028
27/09/2019 11:11:47.792,2027,2118,2028
27/09/2019 11:11:47.802,2028,2116,2030
27/09/2019 11:11:47.812,2028,2118,2030
27/09/2019 11:11:47.822,2027,2117,2027
27/09/2019 11:11:47.832,2028,2119,2030
27/09/2019 11:11:47.842,2029,2117,2028
27/09/2019 11:11:47.852,2030,2119,2029
27/09/2019 11:11:47.862,2030,2122,2027
27/09/2019 11:11:47.872,2030,2123,2024
27/09/2019 11:11:47.882,2030,2123,2023
27/09/2019 11:11:47.892,2029,2123,2024
27/09/2019 11:11:47.902,2029,2124,2021
27/09/2019 11:11:47.912,2028,2123,2024
27/09/2019 11:11:47.922,2029,2123,2021
27/09/2019 11:11:47.932,2030,2123,2026
27/09/2019 11:11:47.942,2030,2121,2025
27/09/2019 11:11:47.952,2030,2123,2027
27/09/2019 11:11:47.962,2030,2121,2024
27/09/2019 11:11:47.972,2030,2123,2023
27/09/2019 11:11:47.982,2030,2121,2024
27/09/2019 11:11:47.992,2031,2124,2023
27/09/2019 11:11:48.002,2031,2124,2022
27/09/2019 11:11:48.012,2031,2124,2021
27/09/2019 11:11:48.022,2032,2125,2021
27/09/2019 11:11:48.032,2031,2125,2022
27/09/2019 11:11:48.042,2031,2125,2022
27/09/2019 11:11:48.052,2032,2127,2023
27/09/2019 11:11:48.062,2031,2127,2023
27/09/2019 11:11:48.072,2033,2128,2021
27/09/2019 11:11:48.082,2032,2128,2020
27/09/2019 11:11:48.092,2031,2128,2019
27/09/2019 11:11:48.102,2032,2127,2018
27/09/2019 11:11:48.112,2032,2127,2018
27/09/2019 11:11:48.122,2033,2127,2021
27/09/2019 11:11:48.132,2035,2128,2020
27/09/2019 11:11:48.142,2036,2127,2019
27/09/2019 11:11:48.152,2034,2126,2018
27/09/2019 11:11:48.162,2033,2123,2018
27/09/2019 11:11:48.172,2033,2126,2020
27/09/2019 11:11:48.182,2031,2131,2020
27/09/2019 11:11:48.192,2031,2130,2019
