Time,Vertical,Lateral,Sagittal
24/09/2019 12:52:18.671,1969,2051,2069
24/09/2019 12:52:18.681,1970,2051,2069
24/09/2019 12:52:18.691,1969,2052,2069
24/09/2019 12:52:18.701,1970,2050,2069
24/09/2019 12:52:18.711,1971,2051,2069
24/09/2019 12:52:18.721,1970,2054,2068
24/09/2019 12:52:18.731,1970,2053,2070
24/09/2019 12:52:18.741,1970,2053,2069
24/09/2019 12:52:18.751,1969,2054,2069
24/09/2019 12:52:18.761,1969,2053,2067
24/09/2019 12:52:18.771,1970,2052,2065
24/09/2019 12:52:18.781,1972,2052,2066
24/09/2019 12:52:18.791,1972,2050,2066
24/09/2019 12:52:18.801,1971,2050,2069
24/09/2019 12:52:18.811,1972,2052,2068
24/09/2019 12:52:18.821,1970,2051,2068
24/09/2019 12:52:18.831,1970,2052,2069
24/09/2019 12:52:18.841,1970,2053,2072
24/09/2019 12:52:18.851,1970,2052,2072
24/09/2019 12:52:18.861,1968,2051,2070
24/09/2019 12:52:18.871,1968,2052,2068
24/09/2019 12:52:18.881,1969,2052,2067
24/09/2019 12:52:18.891,1970,2050,2065
24/09/2019 12:52:18.901,1971,2050,2066
24/09/2019 12:52:18.911,1971,2051,2065
24/09/2019 12:52:18.921,1973,2053,2065
24/09/2019 12:52:18.931,1972,2054,2066
24/09/2019 12:52:18.941,1970,2056,2069
24/09/2019 12:52:18.951,1969,2053,2068
24/09/2019 12:52:18.961,1969,2054,2067
24/09/2019 12:52:18.971,1971,2052,2067
24/09/2019 12:52:18.981,1971,2052,2067
24/09/2019 12:52:18.991,1970,2051,2067
24/09/2019 12:52:19.001,1972,2052,2067
24/09/2019 12:52:19.011,1972,2051,2069
24/09/2019 12:52:19.021,1972,2051,2070
24/09/2019 12:52:19.031,1972,2051,2069
24/09/2019 12:52:19.041,1971,2051,2069
24/09/2019 12:52:19.051,1971,2052,2068
24/09/2019 12:52:19.061,1972,2050,2068
24/09/2019 12:52:19.071,1968,2052,2069
24/09/2019 12:52:19.081,1971,2052,2069
24/09/2019 12:52:19.091,1969,2051,2070
24/09/2019 12:52:19.101,1969,2051,2069
24/09/2019 12:52:19.111,1972,2053,2069
24/09/2019 12:52:19.121,1970,2052,2066
24/09/2019 12:52:19.131,1969,2050,2066
24/09/2019 12:52:19.141,1970,2048,2066
24/09/2019 12:52:19.151,1971,2050,2067
24/09/2019 12:52:19.161,1971,2052,2068
24/09/2019 12:52:19.171,1971,2049,2069
24/09/2019 12:52:19.181,1971,2052,2069
24/09/2019 12:52:19.191,1971,2051,2069
24/09/2019 12:52:19.201,1973,2052,2069
24/09/2019 12:52:19.211,1972,2050,2070
24/09/2019 12:52:19.221,1973,2052,2069
24/09/2019 12:52:19.231,1971,2052,2069
24/09/2019 12:52:19.241,1972,2052,2067
24/09/2019 12:52:19.251,1972,2053,2066
24/09/2019 12:52:19.261,1971,2054,2067
24/09/2019 12:52:19.271,1974,2053,2068
24/09/2019 12:52:19.281,1973,2052,2071
24/09/2019 12:52:19.291,1974,2052,2069
24/09/2019 12:52:19.301,1973,2051,2068
24/09/2019 12:52:19.311,1973,2053,2068
24/09/2019 12:52:19.321,1971,2054,2068
24/09/2019 12:52:19.331,1970,2054,2067
24/09/2019 12:52:19.341,1970,2054,2067
24/09/2019 12:52:19.351,1968,2051,2067
24/09/2019 12:52:19.361,1968,2053,2066
24/09/2019 12:52:19.371,1971,2053,2066
24/09/2019 12:52:19.381,1974,2053,2067
24/09/2019 12:52:19.391,1973,2052,2067
24/09/2019 12:52:19.401,1974,2051,2067
24/09/2019 12:52:19.411,1971,2050,2065
24/09/2019 12:52:19.421,1970,2051,2066
24/09/2019 12:52:19.431,1972,2052,2070
24/09/2019 12:52:19.441,1971,2053,2068
24/09/2019 12:52:19.451,1970,2053,2070
24/09/2019 12:52:19.461,1970,2053,2069
24/09/2019 12:52:19.471,1971,2052,2069
24/09/2019 12:52:19.481,1970,2052,2069
24/09/2019 12:52:19.491,1971,2050,2068
24/09/2019 12:52:19.501,1972,2050,2068
24/09/2019 12:52:19.511,1971,2050,2067
24/09/2019 12:52:19.521,1972,2049,2066
24/09/2019 12:52:19.531,1972,2050,2067
24/09/2019 12:52:19.541,1973,2051,2066
24/09/2019 12:52:19.551,1973,2051,2070
24/09/2019 12:52:19.561,1972,2050,2072
24/09/2019 12:52:19.571,1971,2048,2069
24/09/2019 12:52:19.581,1971,2050,2069
24/09/2019 12:52:19.591,1970,2050,2067
24/09/2019 12:52:19.601,1971,2050,2067
24/09/2019 12:52:19.611,1970,2049,2069
24/09/2019 12:52:19.621,1971,2049,2067
24/09/2019 12:52:19.631,1971,2049,2068
24/09/2019 12:52:19.641,1972,2050,2067
24/09/2019 12:52:19.651,1973,2051,2068
24/09/2019 12:52:19.661,1971,2049,2066
24/09/2019 12:52:19.671,1970,2051,2068
24/09/2019 12:52:19.681,1969,2051,2067
24/09/2019 12:52:19.691,1971,2049,2069
24/09/2019 12:52:19.701,1972,2051,2069
24/09/2019 12:52:19.711,1972,2051,2069
24/09/2019 12:52:19.721,1972,2051,2069
24/09/2019 12:52:19.731,1972,2053,2068
24/09/2019 12:52:19.741,1970,2052,2068
24/09/2019 12:52:19.751,1972,2051,2069
24/09/2019 12:52:19.761,1972,2052,2066
24/09/2019 12:52:19.771,1970,2051,2065
24/09/2019 12:52:19.781,1968,2051,2065
24/09/2019 12:52:19.791,1967,2052,2064
24/09/2019 12:52:19.801,1970,2051,2065
24/09/2019 12:52:19.811,1971,2050,2065
24/09/2019 12:52:19.821,1974,2050,2066
24/09/2019 12:52:19.831,1972,2051,2067
24/09/2019 12:52:19.841,1973,2052,2069
24/09/2019 12:52:19.851,1972,2052,2067
24/09/2019 12:52:19.861,1972,2051,2067
24/09/2019 12:52:19.871,1972,2052,2065
24/09/2019 12:52:19.881,1973,2053,2065
24/09/2019 12:52:19.891,1971,2053,2065
24/09/2019 12:52:19.901,1971,2053,2065
24/09/2019 12:52:19.911,1972,2051,2066
24/09/2019 12:52:19.921,1971,2049,2069
24/09/2019 12:52:19.931,1971,2052,2068
24/09/2019 12:52:19.941,1971,2052,2067
24/09/2019 12:52:19.951,1970,2051,2066
24/09/2019 12:52:19.961,1968,2052,2066
24/09/2019 12:52:19.971,1970,2052,2067
24/09/2019 12:52:19.981,1970,2052,2067
24/09/2019 12:52:19.991,1971,2052,2067
24/09/2019 12:52:20.001,1971,2051,2068
24/09/2019 12:52:20.011,1971,2049,2067
24/09/2019 12:52:20.021,1973,2049,2067
24/09/2019 12:52:20.031,1973,2049,2067
24/09/2019 12:52:20.041,1974,2050,2067
24/09/2019 12:52:20.051,1971,2049,2067
24/09/2019 12:52:20.061,1972,2051,2066
24/09/2019 12:52:20.071,1971,2050,2067
24/09/2019 12:52:20.081,1973,2051,2066
24/09/2019 12:52:20.091,1972,2048,2069
24/09/2019 12:52:20.101,1972,2048,2069
24/09/2019 12:52:20.111,1973,2048,2070
24/09/2019 12:52:20.121,1971,2050,2070
24/09/2019 12:52:20.131,1973,2052,2069
24/09/2019 12:52:20.141,1972,2049,2070
24/09/2019 12:52:20.151,1971,2048,2070
24/09/2019 12:52:20.161,1970,2049,2071
24/09/2019 12:52:20.171,1971,2048,2069
24/09/2019 12:52:20.181,1971,2050,2070
24/09/2019 12:52:20.191,1974,2052,2070
24/09/2019 12:52:20.201,1970,2052,2067
24/09/2019 12:52:20.211,1971,2050,2066
24/09/2019 12:52:20.221,1970,2050,2066
24/09/2019 12:52:20.231,1969,2051,2069
24/09/2019 12:52:20.241,1971,2050,2068
24/09/2019 12:52:20.251,1970,2051,2068
24/09/2019 12:52:20.261,1971,2051,2067
24/09/2019 12:52:20.271,1971,2050,2069
24/09/2019 12:52:20.281,1970,2051,2068
24/09/2019 12:52:20.291,1972,2052,2069
24/09/2019 12:52:20.301,1972,2051,2069
24/09/2019 12:52:20.311,1970,2052,2069
24/09/2019 12:52:20.321,1970,2050,2070
24/09/2019 12:52:20.331,1971,2049,2071
24/09/2019 12:52:20.341,1971,2050,2068
24/09/2019 12:52:20.351,1970,2050,2068
24/09/2019 12:52:20.361,1968,2051,2068
24/09/2019 12:52:20.371,1969,2051,2070
24/09/2019 12:52:20.381,1970,2051,2069
24/09/2019 12:52:20.391,1971,2052,2067
24/09/2019 12:52:20.401,1971,2049,2066
24/09/2019 12:52:20.411,1971,2050,2065
24/09/2019 12:52:20.421,1972,2049,2064
24/09/2019 12:52:20.431,1972,2050,2064
24/09/2019 12:52:20.441,1972,2050,2067
24/09/2019 12:52:20.451,1970,2051,2068
24/09/2019 12:52:20.461,1970,2051,2069
24/09/2019 12:52:20.471,1970,2052,2067
24/09/2019 12:52:20.481,1970,2051,2068
24/09/2019 12:52:20.491,1970,2052,2068
24/09/2019 12:52:20.501,1971,2052,2069
24/09/2019 12:52:20.511,1970,2052,2069
24/09/2019 12:52:20.521,1970,2052,2070
24/09/2019 12:52:20.531,1968,2049,2070
24/09/2019 12:52:20.541,1971,2050,2070
24/09/2019 12:52:20.551,1971,2048,2072
24/09/2019 12:52:20.561,1973,2050,2072
24/09/2019 12:52:20.571,1972,2048,2072
24/09/2019 12:52:20.581,1973,2047,2071
24/09/2019 12:52:20.591,1974,2049,2071
24/09/2019 12:52:20.601,1972,2048,2070
24/09/2019 12:52:20.611,1973,2048,2069
24/09/2019 12:52:20.621,1974,2051,2068
24/09/2019 12:52:20.631,1973,2049,2067
24/09/2019 12:52:20.641,1972,2051,2069
24/09/2019 12:52:20.651,1971,2051,2069
24/09/2019 12:52:20.661,1970,2053,2070
24/09/2019 12:52:20.671,1970,2053,2068
24/09/2019 12:52:20.681,1969,2053,2069
24/09/2019 12:52:20.691,1970,2053,2068
24/09/2019 12:52:20.701,1971,2054,2068
24/09/2019 12:52:20.711,1973,2053,2067
24/09/2019 12:52:20.721,1975,2054,2066
24/09/2019 12:52:20.731,1975,2052,2068
24/09/2019 12:52:20.741,1974,2053,2066
24/09/2019 12:52:20.751,1973,2054,2066
24/09/2019 12:52:20.761,1970,2052,2066
24/09/2019 12:52:20.771,1973,2052,2066
24/09/2019 12:52:20.781,1972,2052,2065
24/09/2019 12:52:20.791,1969,2052,2064
24/09/2019 12:52:20.801,1969,2052,2066
24/09/2019 12:52:20.811,1967,2050,2068
24/09/2019 12:52:20.821,1968,2051,2069
24/09/2019 12:52:20.831,1967,2052,2069
24/09/2019 12:52:20.841,1967,2051,2069
24/09/2019 12:52:20.851,1969,2053,2067
24/09/2019 12:52:20.861,1969,2052,2068
24/09/2019 12:52:20.871,1969,2050,2067
24/09/2019 12:52:20.881,1968,2049,2068
24/09/2019 12:52:20.891,1969,2050,2070
24/09/2019 12:52:20.901,1968,2047,2070
24/09/2019 12:52:20.911,1967,2049,2070
24/09/2019 12:52:20.921,1969,2049,2070
24/09/2019 12:52:20.931,1972,2047,2071
24/09/2019 12:52:20.941,1974,2049,2070
24/09/2019 12:52:20.951,1973,2048,2071
24/09/2019 12:52:20.961,1972,2050,2072
24/09/2019 12:52:20.971,1973,2051,2073
24/09/2019 12:52:20.981,1973,2053,2071
24/09/2019 12:52:20.991,1971,2050,2073
24/09/2019 12:52:21.001,1970,2052,2072
24/09/2019 12:52:21.011,1969,2053,2072
24/09/2019 12:52:21.021,1972,2053,2070
24/09/2019 12:52:21.031,1973,2053,2071
24/09/2019 12:52:21.041,1973,2049,2070
24/09/2019 12:52:21.051,1974,2050,2071
24/09/2019 12:52:21.061,1975,2051,2067
24/09/2019 12:52:21.071,1975,2054,2067
24/09/2019 12:52:21.081,1974,2052,2066
24/09/2019 12:52:21.091,1972,2053,2066
24/09/2019 12:52:21.101,1972,2054,2066
24/09/2019 12:52:21.111,1970,2054,2066
24/09/2019 12:52:21.121,1969,2054,2068
24/09/2019 12:52:21.131,1968,2054,2069
24/09/2019 12:52:21.141,1965,2053,2067
24/09/2019 12:52:21.151,1965,2053,2070
24/09/2019 12:52:21.161,1967,2054,2069
24/09/2019 12:52:21.171,1967,2053,2069
24/09/2019 12:52:21.181,1969,2053,2068
24/09/2019 12:52:21.191,1969,2051,2068
24/09/2019 12:52:21.201,1971,2050,2070
24/09/2019 12:52:21.211,1972,2049,2068
24/09/2019 12:52:21.221,1972,2049,2068
24/09/2019 12:52:21.231,1973,2050,2067
24/09/2019 12:52:21.241,1971,2051,2069
24/09/2019 12:52:21.251,1969,2051,2065
24/09/2019 12:52:21.261,1971,2054,2065
24/09/2019 12:52:21.271,1969,2053,2066
24/09/2019 12:52:21.281,1972,2053,2066
24/09/2019 12:52:21.291,1972,2054,2066
24/09/2019 12:52:21.301,1971,2054,2068
24/09/2019 12:52:21.311,1971,2055,2071
24/09/2019 12:52:21.321,1972,2055,2070
24/09/2019 12:52:21.331,1971,2053,2072
24/09/2019 12:52:21.341,1972,2052,2071
24/09/2019 12:52:21.351,1973,2051,2070
24/09/2019 12:52:21.361,1974,2051,2069
24/09/2019 12:52:21.371,1974,2051,2069
24/09/2019 12:52:21.381,1974,2051,2068
24/09/2019 12:52:21.391,1973,2052,2066
24/09/2019 12:52:21.401,1971,2053,2069
24/09/2019 12:52:21.411,1970,2054,2067
24/09/2019 12:52:21.421,1971,2052,2068
24/09/2019 12:52:21.431,1973,2052,2069
24/09/2019 12:52:21.441,1972,2053,2067
24/09/2019 12:52:21.451,1972,2052,2065
24/09/2019 12:52:21.461,1971,2050,2066
24/09/2019 12:52:21.471,1972,2051,2065
24/09/2019 12:52:21.481,1971,2052,2065
24/09/2019 12:52:21.491,1973,2053,2067
24/09/2019 12:52:21.501,1974,2053,2065
24/09/2019 12:52:21.511,1974,2051,2066
24/09/2019 12:52:21.521,1973,2051,2069
24/09/2019 12:52:21.531,1972,2052,2069
24/09/2019 12:52:21.541,1970,2052,2068
24/09/2019 12:52:21.551,1970,2053,2070
24/09/2019 12:52:21.561,1972,2054,2069
24/09/2019 12:52:21.571,1971,2054,2068
24/09/2019 12:52:21.581,1973,2053,2068
24/09/2019 12:52:21.591,1972,2053,2071
24/09/2019 12:52:21.601,1972,2052,2070
24/09/2019 12:52:21.611,1972,2052,2070
24/09/2019 12:52:21.621,1971,2053,2069
24/09/2019 12:52:21.631,1971,2053,2070
24/09/2019 12:52:21.641,1973,2053,2069
24/09/2019 12:52:21.651,1972,2051,2068
24/09/2019 12:52:21.661,1971,2052,2069
24/09/2019 12:52:21.671,1971,2052,2069
24/09/2019 12:52:21.681,1971,2053,2068
24/09/2019 12:52:21.691,1972,2053,2067
24/09/2019 12:52:21.701,1971,2054,2065
24/09/2019 12:52:21.711,1970,2053,2065
24/09/2019 12:52:21.721,1971,2054,2065
24/09/2019 12:52:21.731,1972,2052,2066
24/09/2019 12:52:21.741,1973,2053,2066
24/09/2019 12:52:21.751,1974,2054,2066
24/09/2019 12:52:21.761,1973,2054,2068
24/09/2019 12:52:21.771,1972,2054,2066
24/09/2019 12:52:21.781,1973,2054,2067
24/09/2019 12:52:21.791,1972,2052,2070
24/09/2019 12:52:21.801,1972,2053,2069
24/09/2019 12:52:21.811,1971,2054,2070
24/09/2019 12:52:21.821,1972,2055,2070
24/09/2019 12:52:21.831,1971,2055,2069
24/09/2019 12:52:21.841,1971,2053,2068
24/09/2019 12:52:21.851,1972,2053,2067
24/09/2019 12:52:21.861,1971,2052,2068
24/09/2019 12:52:21.871,1970,2052,2069
24/09/2019 12:52:21.881,1971,2051,2067
24/09/2019 12:52:21.891,1971,2053,2067
24/09/2019 12:52:21.901,1971,2053,2066
24/09/2019 12:52:21.911,1972,2055,2068
24/09/2019 12:52:21.921,1971,2053,2068
24/09/2019 12:52:21.931,1972,2052,2068
24/09/2019 12:52:21.941,1972,2050,2068
24/09/2019 12:52:21.951,1972,2052,2069
24/09/2019 12:52:21.961,1971,2052,2070
24/09/2019 12:52:21.971,1971,2053,2067
24/09/2019 12:52:21.981,1973,2053,2067
24/09/2019 12:52:21.991,1973,2054,2068
24/09/2019 12:52:22.001,1972,2054,2069
24/09/2019 12:52:22.011,1973,2054,2066
24/09/2019 12:52:22.021,1972,2054,2067
24/09/2019 12:52:22.031,1972,2053,2066
24/09/2019 12:52:22.041,1971,2054,2068
24/09/2019 12:52:22.051,1972,2052,2068
24/09/2019 12:52:22.061,1972,2052,2069
24/09/2019 12:52:22.071,1973,2052,2070
24/09/2019 12:52:22.081,1973,2054,2067
24/09/2019 12:52:22.091,1972,2055,2067
24/09/2019 12:52:22.101,1972,2055,2070
24/09/2019 12:52:22.111,1972,2055,2069
24/09/2019 12:52:22.121,1971,2053,2067
24/09/2019 12:52:22.131,1971,2054,2067
24/09/2019 12:52:22.141,1972,2054,2068
24/09/2019 12:52:22.151,1970,2055,2069
24/09/2019 12:52:22.161,1968,2053,2068
24/09/2019 12:52:22.171,1967,2054,2069
24/09/2019 12:52:22.181,1969,2054,2067
24/09/2019 12:52:22.191,1969,2052,2067
24/09/2019 12:52:22.201,1972,2053,2066
24/09/2019 12:52:22.211,1972,2054,2068
24/09/2019 12:52:22.221,1973,2054,2069
24/09/2019 12:52:22.231,1973,2053,2068
24/09/2019 12:52:22.241,1974,2054,2066
24/09/2019 12:52:22.251,1971,2054,2067
24/09/2019 12:52:22.261,1972,2053,2068
24/09/2019 12:52:22.271,1973,2053,2067
24/09/2019 12:52:22.281,1972,2053,2067
24/09/2019 12:52:22.291,1972,2054,2066
24/09/2019 12:52:22.301,1971,2049,2066
24/09/2019 12:52:22.311,1971,2051,2066
24/09/2019 12:52:22.321,1971,2053,2069
24/09/2019 12:52:22.331,1972,2053,2067
24/09/2019 12:52:22.341,1972,2053,2067
24/09/2019 12:52:22.351,1973,2053,2067
24/09/2019 12:52:22.361,1972,2054,2066
24/09/2019 12:52:22.371,1974,2054,2067
24/09/2019 12:52:22.381,1972,2053,2069
24/09/2019 12:52:22.391,1971,2055,2070
24/09/2019 12:52:22.401,1971,2053,2069
24/09/2019 12:52:22.411,1970,2053,2069
24/09/2019 12:52:22.421,1971,2051,2070
24/09/2019 12:52:22.431,1970,2052,2068
24/09/2019 12:52:22.441,1970,2054,2068
24/09/2019 12:52:22.451,1968,2053,2068
24/09/2019 12:52:22.461,1970,2054,2070
24/09/2019 12:52:22.471,1970,2053,2070
24/09/2019 12:52:22.481,1971,2054,2070
24/09/2019 12:52:22.491,1972,2055,2068
24/09/2019 12:52:22.501,1970,2054,2069
24/09/2019 12:52:22.511,1970,2054,2066
24/09/2019 12:52:22.521,1972,2054,2067
24/09/2019 12:52:22.531,1971,2054,2067
24/09/2019 12:52:22.541,1973,2053,2067
24/09/2019 12:52:22.551,1972,2054,2066
24/09/2019 12:52:22.561,1970,2053,2067
24/09/2019 12:52:22.571,1970,2053,2069
24/09/2019 12:52:22.581,1971,2053,2067
24/09/2019 12:52:22.591,1972,2054,2067
24/09/2019 12:52:22.601,1973,2054,2067
24/09/2019 12:52:22.611,1971,2054,2066
24/09/2019 12:52:22.621,1972,2052,2065
24/09/2019 12:52:22.631,1973,2052,2065
24/09/2019 12:52:22.641,1973,2051,2066
24/09/2019 12:52:22.651,1971,2052,2068
24/09/2019 12:52:22.661,1970,2053,2069
24/09/2019 12:52:22.671,1970,2054,2071
24/09/2019 12:52:22.681,1972,2053,2069
24/09/2019 12:52:22.691,1971,2054,2068
24/09/2019 12:52:22.701,1972,2054,2068
24/09/2019 12:52:22.711,1972,2054,2069
24/09/2019 12:52:22.721,1972,2054,2070
24/09/2019 12:52:22.731,1972,2054,2070
24/09/2019 12:52:22.741,1972,2053,2068
24/09/2019 12:52:22.751,1973,2053,2068
24/09/2019 12:52:22.761,1972,2052,2068
24/09/2019 12:52:22.771,1970,2053,2068
24/09/2019 12:52:22.781,1970,2054,2069
24/09/2019 12:52:22.791,1972,2054,2067
24/09/2019 12:52:22.801,1972,2054,2066
24/09/2019 12:52:22.811,1971,2054,2068
24/09/2019 12:52:22.821,1972,2053,2069
24/09/2019 12:52:22.831,1971,2054,2070
24/09/2019 12:52:22.841,1972,2054,2071
24/09/2019 12:52:22.851,1972,2054,2069
24/09/2019 12:52:22.861,1970,2054,2068
24/09/2019 12:52:22.871,1969,2054,2068
24/09/2019 12:52:22.881,1970,2052,2069
24/09/2019 12:52:22.891,1970,2052,2065
24/09/2019 12:52:22.901,1972,2053,2066
24/09/2019 12:52:22.911,1973,2052,2067
24/09/2019 12:52:22.921,1972,2052,2067
24/09/2019 12:52:22.931,1972,2055,2069
24/09/2019 12:52:22.941,1973,2055,2069
24/09/2019 12:52:22.951,1972,2055,2068
24/09/2019 12:52:22.961,1972,2055,2068
24/09/2019 12:52:22.971,1972,2053,2068
24/09/2019 12:52:22.981,1972,2052,2069
24/09/2019 12:52:22.991,1973,2052,2070
24/09/2019 12:52:23.001,1973,2052,2067
24/09/2019 12:52:23.011,1973,2052,2065
24/09/2019 12:52:23.021,1972,2052,2067
24/09/2019 12:52:23.031,1969,2051,2069
24/09/2019 12:52:23.041,1971,2053,2069
24/09/2019 12:52:23.051,1970,2052,2070
24/09/2019 12:52:23.061,1970,2052,2071
24/09/2019 12:52:23.071,1970,2052,2070
24/09/2019 12:52:23.081,1973,2053,2068
24/09/2019 12:52:23.091,1974,2054,2068
24/09/2019 12:52:23.101,1973,2054,2067
24/09/2019 12:52:23.111,1971,2053,2066
24/09/2019 12:52:23.121,1972,2054,2064
24/09/2019 12:52:23.131,1970,2053,2068
24/09/2019 12:52:23.141,1971,2054,2069
24/09/2019 12:52:23.151,1973,2053,2068
24/09/2019 12:52:23.161,1973,2053,2067
24/09/2019 12:52:23.171,1973,2054,2068
24/09/2019 12:52:23.181,1972,2053,2067
24/09/2019 12:52:23.191,1972,2053,2070
24/09/2019 12:52:23.201,1974,2054,2067
24/09/2019 12:52:23.211,1972,2054,2068
24/09/2019 12:52:23.221,1973,2053,2069
24/09/2019 12:52:23.231,1975,2054,2069
24/09/2019 12:52:23.241,1972,2050,2071
24/09/2019 12:52:23.251,1973,2051,2069
24/09/2019 12:52:23.261,1972,2051,2069
24/09/2019 12:52:23.271,1971,2052,2068
24/09/2019 12:52:23.281,1972,2052,2067
24/09/2019 12:52:23.291,1972,2051,2068
24/09/2019 12:52:23.301,1973,2053,2069
24/09/2019 12:52:23.311,1973,2054,2069
24/09/2019 12:52:23.321,1972,2053,2067
24/09/2019 12:52:23.331,1973,2053,2065
24/09/2019 12:52:23.341,1975,2054,2066
24/09/2019 12:52:23.351,1974,2052,2068
24/09/2019 12:52:23.361,1974,2051,2067
24/09/2019 12:52:23.371,1973,2053,2068
24/09/2019 12:52:23.381,1974,2052,2069
24/09/2019 12:52:23.391,1973,2053,2072
24/09/2019 12:52:23.401,1974,2053,2070
24/09/2019 12:52:23.411,1972,2053,2068
24/09/2019 12:52:23.421,1971,2053,2067
24/09/2019 12:52:23.431,1968,2054,2065
24/09/2019 12:52:23.441,1969,2055,2066
24/09/2019 12:52:23.451,1972,2054,2069
24/09/2019 12:52:23.461,1970,2054,2070
24/09/2019 12:52:23.471,1971,2054,2069
24/09/2019 12:52:23.481,1971,2054,2069
24/09/2019 12:52:23.491,1971,2055,2068
24/09/2019 12:52:23.501,1971,2055,2068
24/09/2019 12:52:23.511,1974,2055,2068
24/09/2019 12:52:23.521,1974,2053,2066
24/09/2019 12:52:23.531,1972,2052,2069
24/09/2019 12:52:23.541,1973,2052,2070
24/09/2019 12:52:23.551,1970,2054,2071
24/09/2019 12:52:23.561,1969,2051,2068
24/09/2019 12:52:23.571,1970,2052,2068
24/09/2019 12:52:23.581,1970,2052,2067
24/09/2019 12:52:23.591,1971,2052,2066
24/09/2019 12:52:23.601,1972,2051,2067
24/09/2019 12:52:23.611,1971,2052,2065
24/09/2019 12:52:23.621,1972,2053,2067
24/09/2019 12:52:23.631,1970,2054,2068
24/09/2019 12:52:23.641,1972,2054,2067
24/09/2019 12:52:23.651,1971,2054,2067
24/09/2019 12:52:23.661,1973,2054,2067
24/09/2019 12:52:23.671,1972,2054,2068
24/09/2019 12:52:23.681,1970,2052,2067
24/09/2019 12:52:23.691,1972,2052,2066
24/09/2019 12:52:23.701,1971,2053,2067
24/09/2019 12:52:23.711,1971,2054,2066
24/09/2019 12:52:23.721,1971,2054,2065
24/09/2019 12:52:23.731,1972,2053,2069
24/09/2019 12:52:23.741,1973,2055,2068
24/09/2019 12:52:23.751,1974,2055,2070
24/09/2019 12:52:23.761,1974,2054,2070
24/09/2019 12:52:23.771,1971,2052,2072
24/09/2019 12:52:23.781,1971,2053,2069
24/09/2019 12:52:23.791,1974,2053,2068
24/09/2019 12:52:23.801,1973,2054,2068
24/09/2019 12:52:23.811,1974,2053,2070
24/09/2019 12:52:23.821,1972,2052,2068
24/09/2019 12:52:23.831,1971,2052,2068
24/09/2019 12:52:23.841,1971,2052,2071
24/09/2019 12:52:23.851,1972,2051,2069
24/09/2019 12:52:23.861,1972,2052,2067
24/09/2019 12:52:23.871,1972,2051,2068
24/09/2019 12:52:23.881,1970,2053,2068
24/09/2019 12:52:23.891,1970,2054,2070
24/09/2019 12:52:23.901,1970,2054,2070
24/09/2019 12:52:23.911,1969,2054,2070
24/09/2019 12:52:23.921,1970,2054,2069
24/09/2019 12:52:23.931,1969,2053,2067
24/09/2019 12:52:23.941,1969,2055,2067
24/09/2019 12:52:23.951,1969,2054,2069
24/09/2019 12:52:23.961,1970,2052,2069
24/09/2019 12:52:23.971,1969,2052,2068
24/09/2019 12:52:23.981,1972,2053,2069
24/09/2019 12:52:23.991,1972,2054,2070
24/09/2019 12:52:24.001,1973,2053,2069
24/09/2019 12:52:24.011,1972,2053,2069
24/09/2019 12:52:24.021,1973,2052,2069
24/09/2019 12:52:24.031,1972,2051,2068
24/09/2019 12:52:24.041,1971,2052,2068
24/09/2019 12:52:24.051,1972,2053,2068
24/09/2019 12:52:24.061,1970,2052,2067
24/09/2019 12:52:24.071,1967,2052,2068
24/09/2019 12:52:24.081,1970,2051,2070
24/09/2019 12:52:24.091,1971,2053,2070
24/09/2019 12:52:24.101,1971,2054,2070
24/09/2019 12:52:24.111,1972,2053,2069
24/09/2019 12:52:24.121,1969,2053,2070
24/09/2019 12:52:24.131,1971,2052,2070
24/09/2019 12:52:24.141,1972,2051,2070
24/09/2019 12:52:24.151,1972,2052,2070
24/09/2019 12:52:24.161,1971,2050,2069
24/09/2019 12:52:24.171,1972,2050,2070
24/09/2019 12:52:24.181,1971,2051,2069
24/09/2019 12:52:24.191,1971,2053,2068
24/09/2019 12:52:24.201,1970,2053,2069
24/09/2019 12:52:24.211,1971,2054,2069
24/09/2019 12:52:24.221,1971,2052,2069
24/09/2019 12:52:24.231,1973,2051,2069
24/09/2019 12:52:24.241,1974,2051,2068
24/09/2019 12:52:24.251,1973,2050,2069
24/09/2019 12:52:24.261,1973,2051,2069
24/09/2019 12:52:24.271,1973,2050,2067
24/09/2019 12:52:24.281,1975,2049,2068
24/09/2019 12:52:24.291,1973,2052,2068
24/09/2019 12:52:24.301,1974,2052,2069
24/09/2019 12:52:24.311,1974,2052,2067
24/09/2019 12:52:24.321,1971,2051,2069
24/09/2019 12:52:24.331,1973,2051,2068
24/09/2019 12:52:24.341,1974,2051,2070
24/09/2019 12:52:24.351,1972,2052,2069
24/09/2019 12:52:24.361,1973,2051,2069
24/09/2019 12:52:24.371,1972,2051,2068
24/09/2019 12:52:24.381,1970,2053,2070
24/09/2019 12:52:24.391,1971,2053,2073
24/09/2019 12:52:24.401,1970,2052,2069
24/09/2019 12:52:24.411,1970,2050,2068
24/09/2019 12:52:24.421,1970,2052,2068
24/09/2019 12:52:24.431,1972,2050,2070
24/09/2019 12:52:24.441,1974,2049,2071
24/09/2019 12:52:24.451,1972,2048,2069
24/09/2019 12:52:24.461,1972,2050,2069
24/09/2019 12:52:24.471,1971,2052,2071
24/09/2019 12:52:24.481,1970,2050,2070
